Date;Time;T_ambient;Vbus;V ;mA;mW;T_panell
02/01/2023;13:09:02;19.66;6.08;3.32;332;2020;29.66
02/01/2023;13:09:07;19.82;6.04;3.31;331;2000;29.82
02/01/2023;13:09:12;19.56;6.05;3.3;330;2000;29.56
02/01/2023;13:09:17;19.66;6.03;3.32;332;2000;29.66
02/01/2023;13:09:22;19.84;6.07;3.32;332;2020;29.84
02/01/2023;13:09:27;20.48;6.04;3.31;331;2000;30.48
02/01/2023;13:09:32;19.79;6.07;3.3;330;2000;29.79
02/01/2023;13:09:37;20.18;6.09;3.35;335;2040;30.18
02/01/2023;13:09:42;20.39;6.02;3.31;331;1990;30.39
02/01/2023;13:09:47;20.48;6.1;3.33;333;2030;30.48
02/01/2023;13:09:52;20.04;6.05;3.32;332;2010;30.04
02/01/2023;13:09:57;19.66;5.84;3.3;330;1930;29.66
02/01/2023;13:10:02;19.66;5.84;3.31;331;1930;29.66
02/01/2023;13:10:07;19.66;5.96;3.32;332;1980;29.66
02/01/2023;13:10:12;19.66;6.04;3.33;333;2010;29.66
02/01/2023;13:10:17;19.58;6.02;3.29;329;1980;29.58
02/01/2023;13:10:22;19.58;6.03;3.27;327;1970;29.58
02/01/2023;13:10:27;19.74;6.02;3.29;329;1980;29.74
02/01/2023;13:10:32;19.66;6.01;3.31;331;1990;29.66
02/01/2023;13:10:37;19.66;6;3.33;333;2000;29.66
02/01/2023;13:10:42;19.5;6.02;3.32;332;2000;29.5
02/01/2023;13:10:47;19.82;6.02;3.31;331;1990;29.82
02/01/2023;13:10:52;19.5;6.03;3.32;332;2000;29.5
02/01/2023;13:10:57;19.5;6.04;3.33;333;2010;29.5
02/01/2023;13:11:02;19.34;6.04;3.32;332;2000;29.34
02/01/2023;13:11:07;19.66;6.05;3.31;331;2000;29.66
02/01/2023;13:11:12;19.58;6.05;3.3;330;2000;29.58
02/01/2023;13:11:17;20.18;6.04;3.29;329;1990;30.18
02/01/2023;13:11:22;20.39;6.03;3.3;330;1990;30.39
02/01/2023;13:11:27;20.48;6.03;3.31;331;2000;30.48
02/01/2023;13:11:32;19.66;6.03;3.31;331;2000;29.66
02/01/2023;13:11:37;20.18;6.02;3.31;331;2000;30.18
02/01/2023;13:11:42;20.39;6.02;3.33;333;2000;30.39
02/01/2023;13:11:47;20.48;6.01;3.33;333;2000;30.48
02/01/2023;13:11:52;20.04;6;3.32;332;2000;30.04
02/01/2023;13:11:57;19.66;6.01;3.32;332;2000;29.66
02/01/2023;13:12:02;19.82;6.08;3.31;331;2010;29.82
02/01/2023;13:12:07;19.56;6.08;3.3;330;2010;29.56
02/01/2023;13:12:12;19.66;6.05;3.32;332;2010;29.66
02/01/2023;13:12:17;19.84;6.04;3.32;332;2000;29.84
02/01/2023;13:12:22;20.48;6.02;3.31;331;2000;30.48
02/01/2023;13:12:27;19.79;6.04;3.3;330;1990;29.79
02/01/2023;13:12:32;20.18;6.06;3.35;335;2030;30.18
02/01/2023;13:12:37;20.39;6.08;3.31;331;2010;30.39
02/01/2023;13:12:42;20.48;6.1;3.33;333;2030;30.48
02/01/2023;13:12:47;20.04;6.11;3.32;332;2030;30.04
02/01/2023;13:12:52;19.66;6.13;3.3;330;2020;29.66
02/01/2023;13:12:57;19.66;6.08;3.31;331;2010;29.66
02/01/2023;13:13:02;19.66;6.14;3.32;332;2040;29.66
02/01/2023;13:13:07;19.66;6.12;3.33;333;2040;29.66
02/01/2023;13:13:12;19.58;6.1;3.29;329;2010;29.58
02/01/2023;13:13:17;19.58;6.09;3.27;327;1990;29.58
02/01/2023;13:13:22;19.74;6.1;3.29;329;2010;29.74
02/01/2023;13:13:27;19.66;6.12;3.31;331;2020;29.66
02/01/2023;13:13:32;19.66;6.14;3.33;333;2040;29.66
02/01/2023;13:13:37;19.5;6.13;3.32;332;2040;29.5
02/01/2023;13:13:42;19.82;6.16;3.31;331;2040;29.82
02/01/2023;13:13:47;19.5;6.18;3.32;332;2050;29.5
02/01/2023;13:13:52;19.5;6.2;3.33;333;2060;29.5
02/01/2023;13:13:57;19.34;6.22;3.32;332;2060;29.34
02/01/2023;13:14:02;19.66;6.24;3.31;331;2060;29.66
02/01/2023;13:14:07;19.58;6.23;3.3;330;2050;29.58
02/01/2023;13:14:12;20.48;6.21;3.29;329;2040;30.48
02/01/2023;13:14:17;20.04;6.19;3.33;333;2060;30.04
02/01/2023;13:14:22;19.66;6.17;3.32;332;2050;29.66
02/01/2023;13:14:27;19.66;6.14;3.31;331;2030;29.66
02/01/2023;13:14:32;19.66;6.12;3.32;332;2030;29.66
02/01/2023;13:14:37;19.66;6.1;3.33;333;2030;29.66
02/01/2023;13:14:42;19.58;6.15;3.32;332;2040;29.58
02/01/2023;13:14:47;19.58;6.16;3.31;331;2040;29.58
02/01/2023;13:14:52;19.74;6.08;3.3;330;2010;29.74
02/01/2023;13:14:57;19.66;6.1;3.29;329;2010;29.66
02/01/2023;13:15:02;19.66;5.97;3.32;332;1980;29.66
02/01/2023;13:15:07;19.5;6.04;3.3;330;1990;29.5
02/01/2023;13:15:12;19.82;6.08;3.31;331;2010;29.82
02/01/2023;13:15:17;19.5;5.84;3.32;332;1940;29.5
02/01/2023;13:15:22;19.5;6.04;3.33;333;2010;29.5
02/01/2023;13:15:27;19.66;6.02;3.29;329;1980;29.66
02/01/2023;13:15:32;20.18;6.04;3.27;327;1980;30.18
02/01/2023;13:15:37;20.39;6.06;3.29;329;1990;30.39
02/01/2023;13:15:42;20.48;6.08;3.31;331;2010;30.48
02/01/2023;13:15:47;20.04;6.1;3.33;333;2030;30.04
02/01/2023;13:15:52;19.66;6.11;3.32;332;2030;29.66
02/01/2023;13:15:57;19.82;6.13;3.31;331;2030;29.82
02/01/2023;13:16:02;19.56;6.08;3.32;332;2020;29.56
02/01/2023;13:16:07;19.66;6.14;3.33;333;2040;29.66
02/01/2023;13:16:12;19.84;6.12;3.32;332;2030;29.84
02/01/2023;13:16:17;20.48;6.1;3.31;331;2020;30.48
02/01/2023;13:16:22;19.79;6.09;3.3;330;2010;29.79
02/01/2023;13:16:27;20.18;6.1;3.29;329;2010;30.18
02/01/2023;13:16:32;20.39;6.12;3.3;330;2020;30.39
02/01/2023;13:16:37;20.48;6.14;3.31;331;2030;30.48
02/01/2023;13:16:42;20.04;6.13;3.31;331;2030;30.04
02/01/2023;13:16:47;19.66;6.16;3.31;331;2040;29.66
02/01/2023;13:16:52;19.66;6.18;3.33;333;2060;29.66
02/01/2023;13:16:57;19.66;6.2;3.33;333;2060;29.66
02/01/2023;13:17:02;19.66;6.22;3.32;332;2060;29.66
02/01/2023;13:17:07;19.58;6.24;3.32;332;2070;29.58
02/01/2023;13:17:12;19.58;6.23;3.31;331;2060;29.58
02/01/2023;13:17:17;19.74;6.21;3.3;330;2050;29.74
02/01/2023;13:17:22;19.66;6.19;3.32;332;2050;29.66
02/01/2023;13:17:27;19.66;6.17;3.32;332;2050;29.66
02/01/2023;13:17:32;20.18;6.14;3.31;331;2030;30.18
02/01/2023;13:17:37;20.39;6.12;3.3;330;2020;30.39
02/01/2023;13:17:42;20.48;6.1;3.35;335;2040;30.48
02/01/2023;13:17:47;20.04;6.15;3.31;331;2040;30.04
02/01/2023;13:17:52;19.66;6.16;3.33;333;2050;29.66
02/01/2023;13:17:57;19.82;6.08;3.32;332;2020;29.82
02/01/2023;13:18:02;19.56;6.1;3.3;330;2010;29.56
02/01/2023;13:18:07;19.66;5.77;3.31;331;1910;29.66
02/01/2023;13:18:12;19.84;5.77;3.32;332;1910;29.84
02/01/2023;13:18:17;20.48;5.69;3.33;333;1900;30.48
02/01/2023;13:18:22;19.79;5.69;3.29;329;1870;29.79
02/01/2023;13:18:27;20.18;6.04;3.27;327;1970;30.18
02/01/2023;13:18:32;20.39;6.08;3.29;329;2000;30.39
02/01/2023;13:18:37;20.48;6.11;3.31;331;2020;30.48
02/01/2023;13:18:42;20.04;6.16;3.33;333;2050;30.04
02/01/2023;13:18:47;19.66;6.14;3.32;332;2040;29.66
02/01/2023;13:18:52;19.66;6.1;3.31;331;2020;29.66
02/01/2023;13:18:57;19.66;6.17;3.32;332;2050;29.66
02/01/2023;13:19:02;19.66;6.15;3.33;333;2050;29.66
02/01/2023;13:19:07;19.58;6.16;3.32;332;2050;29.58
02/01/2023;13:19:12;19.58;6.17;3.31;331;2040;29.58
02/01/2023;13:19:17;19.74;6.18;3.3;330;2040;29.74
02/01/2023;13:19:22;19.66;6.16;3.29;329;2030;29.66
02/01/2023;13:19:27;19.66;6.19;3.27;327;2020;29.66
02/01/2023;13:19:32;19.5;6.21;3.28;328;2040;29.5
02/01/2023;13:19:37;19.82;6.18;3.28;328;2030;29.82
02/01/2023;13:19:42;19.5;6.17;3.27;327;2020;29.5
02/01/2023;13:19:47;19.5;6.11;3.26;326;1990;29.5
02/01/2023;13:19:52;19.34;6.16;3.29;329;2030;29.34
02/01/2023;13:19:57;19.66;6.14;3.3;330;2030;29.66
02/01/2023;13:20:02;19.58;6.1;3.31;331;2020;29.58
02/01/2023;13:20:07;20.18;6.17;3.3;330;2040;30.18
02/01/2023;13:20:12;20.39;6.15;3.31;331;2040;30.39
02/01/2023;13:20:17;20.48;6.16;3.32;332;2050;30.48
02/01/2023;13:20:22;20.04;6.17;3.33;333;2050;30.04
02/01/2023;13:20:27;19.66;6.18;3.31;331;2050;29.66
02/01/2023;13:20:32;19.66;6.16;3.3;330;2030;29.66
02/01/2023;13:20:37;19.66;6.19;3.29;329;2040;29.66
02/01/2023;13:20:42;20.18;6.21;3.28;328;2040;30.18
02/01/2023;13:20:47;20.39;6.18;3.29;329;2030;30.39
02/01/2023;13:20:52;20.48;6.17;3.27;327;2020;30.48
02/01/2023;13:20:57;20.04;6.04;3.28;328;1980;30.04
02/01/2023;13:21:02;19.66;6.08;3.28;328;1990;29.66
02/01/2023;13:21:07;19.82;6.11;3.27;327;2000;29.82
02/01/2023;13:21:12;19.56;6.16;3.26;326;2010;29.56
02/01/2023;13:21:17;19.66;6.14;3.29;329;2020;29.66
02/01/2023;13:21:22;19.84;6.1;3.3;330;2010;29.84
02/01/2023;13:21:27;20.48;6.17;3.31;331;2040;30.48
02/01/2023;13:21:32;19.79;6.15;3.3;330;2030;29.79
02/01/2023;13:21:37;20.18;6.16;3.31;331;2040;30.18
02/01/2023;13:21:42;20.39;6.17;3.32;332;2050;30.39
02/01/2023;13:21:47;20.48;6.18;3.33;333;2060;30.48
02/01/2023;13:21:52;20.04;6.16;3.31;331;2040;30.04
02/01/2023;13:21:57;19.66;6.19;3.3;330;2040;29.66
02/01/2023;13:22:02;19.66;6.21;3.29;329;2040;29.66
02/01/2023;13:22:07;19.66;6.18;3.28;328;2030;29.66
02/01/2023;13:22:12;19.66;6.17;3.32;332;2050;29.66
02/01/2023;13:22:17;19.58;6.11;3.31;331;2020;29.58
02/01/2023;13:22:22;19.58;6.16;3.32;332;2050;29.58
02/01/2023;13:22:27;19.74;6.14;3.33;333;2040;29.74
02/01/2023;13:22:32;19.66;6.1;3.32;332;2030;29.66
02/01/2023;13:22:37;19.66;6.17;3.31;331;2040;29.66
02/01/2023;13:22:42;19.5;6.15;3.3;330;2030;29.5
02/01/2023;13:22:47;19.82;6.16;3.29;329;2030;29.82
02/01/2023;13:22:52;19.5;6.17;3.32;332;2050;29.5
02/01/2023;13:22:57;19.5;6.18;3.3;330;2040;29.5
02/01/2023;13:23:02;19.34;6.16;3.31;331;2040;29.34
02/01/2023;13:23:07;19.66;6.19;3.32;332;2050;29.66
02/01/2023;13:23:12;19.58;6.21;3.33;333;2070;29.58
02/01/2023;13:23:17;20.48;6.18;3.29;329;2030;30.48
02/01/2023;13:23:22;19.79;6.17;3.27;327;2020;29.79
02/01/2023;13:23:27;20.18;6.04;3.29;329;1990;30.18
02/01/2023;13:23:32;20.39;6.08;3.31;331;2010;30.39
02/01/2023;13:23:37;20.48;6.13;3.33;333;2040;30.48
02/01/2023;13:23:42;20.04;6.22;3.32;332;2070;30.04
02/01/2023;13:23:47;19.66;6.24;3.31;331;2070;29.66
02/01/2023;13:23:52;19.66;6.17;3.32;332;2050;29.66
02/01/2023;13:23:57;19.66;6.18;3.33;333;2060;29.66
02/01/2023;13:24:02;19.66;6.16;3.32;332;2050;29.66
02/01/2023;13:24:07;19.58;6.19;3.31;331;2050;29.58
02/01/2023;13:24:12;19.58;6.21;3.3;330;2050;29.58
02/01/2023;13:24:17;19.74;6.18;3.29;329;2030;29.74
02/01/2023;13:24:22;19.66;6.17;3.3;330;2040;29.66
02/01/2023;13:24:27;19.66;6.04;3.31;331;2000;29.66
02/01/2023;13:24:32;20.18;6.08;3.31;331;2010;30.18
02/01/2023;13:24:37;20.39;6.13;3.31;331;2030;30.39
02/01/2023;13:24:42;20.48;6.22;3.33;333;2070;30.48
02/01/2023;13:24:47;20.04;6.24;3.33;333;2080;30.04
02/01/2023;13:24:52;19.66;6.13;3.32;332;2040;29.66
02/01/2023;13:24:57;19.82;6.22;3.32;332;2070;29.82
02/01/2023;13:25:02;19.56;6.24;3.31;331;2070;29.56
02/01/2023;13:25:07;19.66;6.17;3.3;330;2040;29.66
02/01/2023;13:25:12;19.84;6.18;3.32;332;2050;29.84
02/01/2023;13:25:17;20.48;6.16;3.32;332;2050;30.48
02/01/2023;13:25:22;19.79;6.19;3.31;331;2050;29.79
02/01/2023;13:25:27;20.18;6.21;3.3;330;2050;30.18
02/01/2023;13:25:32;20.39;6.18;3.35;335;2070;30.39
02/01/2023;13:25:37;20.48;6.17;3.31;331;2040;30.48
02/01/2023;13:25:42;20.04;6.04;3.33;333;2010;30.04
02/01/2023;13:25:47;19.66;6.08;3.32;332;2020;29.66
02/01/2023;13:25:52;19.66;6.13;3.3;330;2020;29.66
02/01/2023;13:25:57;19.66;6.22;3.31;331;2060;29.66
02/01/2023;13:26:02;19.66;6.24;3.32;332;2070;29.66
02/01/2023;13:26:07;19.58;6.17;3.33;333;2050;29.58
02/01/2023;13:26:12;19.58;6.15;3.29;329;2020;29.58
02/01/2023;13:26:17;19.74;6.16;3.27;327;2020;29.74
02/01/2023;13:26:22;19.66;6.17;3.29;329;2030;29.66
02/01/2023;13:26:27;19.66;6.18;3.31;331;2050;29.66
02/01/2023;13:26:32;19.5;6.16;3.33;333;2050;29.5
02/01/2023;13:26:37;19.82;6.19;3.32;332;2060;29.82
02/01/2023;13:26:42;19.5;6.21;3.31;331;2050;29.5
02/01/2023;13:26:47;19.5;6.18;3.32;332;2050;29.5
02/01/2023;13:26:52;19.34;6.17;3.33;333;2050;29.34
02/01/2023;13:26:57;19.66;6.04;3.32;332;2000;29.66
02/01/2023;13:27:02;20.48;6.08;3.31;331;2010;30.48
02/01/2023;13:27:07;20.04;6.13;3.3;330;2020;30.04
02/01/2023;13:27:12;19.66;6.22;3.29;329;2050;29.66
02/01/2023;13:27:17;19.82;6.24;3.27;327;2040;29.82
02/01/2023;13:27:22;19.56;6.17;3.28;328;2020;29.56
02/01/2023;13:27:27;19.66;6.18;3.28;328;2030;29.66
02/01/2023;13:27:32;19.84;6.16;3.27;327;2010;29.84
02/01/2023;13:27:37;20.48;6.19;3.26;326;2020;30.48
02/01/2023;13:27:42;19.79;6.21;3.29;329;2040;29.79
02/01/2023;13:27:47;20.18;6.18;3.3;330;2040;30.18
02/01/2023;13:27:52;20.39;6.17;3.31;331;2040;30.39
02/01/2023;13:27:57;20.48;6.04;3.3;330;2000;30.48
02/01/2023;13:28:02;20.04;6.08;3.31;331;2010;30.04
02/01/2023;13:28:07;19.66;6.13;3.32;332;2040;29.66
02/01/2023;13:28:12;19.66;6.22;3.33;333;2070;29.66
02/01/2023;13:28:17;19.66;6.24;3.31;331;2060;29.66
02/01/2023;13:28:22;19.66;6.13;3.3;330;2020;29.66
02/01/2023;13:28:27;19.58;6.22;3.29;329;2050;29.58
02/01/2023;13:28:32;19.58;6.24;3.28;328;2050;29.58
02/01/2023;13:28:37;19.74;6.17;3.29;329;2030;29.74
02/01/2023;13:28:42;19.66;6.18;3.27;327;2020;29.66
02/01/2023;13:28:47;19.66;6.16;3.28;328;2020;29.66
02/01/2023;13:28:52;19.5;6.19;3.28;328;2030;29.5
02/01/2023;13:28:57;19.82;6.21;3.27;327;2030;29.82
02/01/2023;13:29:02;19.5;6.18;3.26;326;2010;29.5
02/01/2023;13:29:07;19.5;6.17;3.29;329;2030;29.5
02/01/2023;13:29:12;19.34;6.04;3.3;330;2000;29.34
02/01/2023;13:29:17;19.66;6.08;3.31;331;2010;29.66
02/01/2023;13:29:22;19.58;6.13;3.3;330;2020;29.58
02/01/2023;13:29:27;20.48;6.22;3.31;331;2060;30.48
02/01/2023;13:29:32;19.79;6.24;3.32;332;2070;29.79
02/01/2023;13:29:37;20.18;6.04;3.33;333;2010;30.18
02/01/2023;13:29:42;19.66;5.84;3.31;331;1930;29.66
02/01/2023;13:29:47;19.66;5.77;3.3;330;1900;29.66
02/01/2023;13:29:52;19.66;5.77;3.29;329;1900;29.66
02/01/2023;13:29:57;19.58;5.84;3.28;328;1910;29.58
02/01/2023;13:30:02;19.58;6.04;3.28;328;1980;29.58
02/01/2023;13:30:07;19.74;6.06;3.27;327;1980;29.74
02/01/2023;13:30:12;19.66;6.08;3.26;326;1980;29.66
02/01/2023;13:30:17;19.66;6.1;3.29;329;2010;29.66
02/01/2023;13:30:22;19.5;6.11;3.3;330;2020;29.5
02/01/2023;13:30:27;19.82;6.13;3.31;331;2030;29.82
02/01/2023;13:30:32;19.5;6.08;3.3;330;2010;29.5
02/01/2023;13:30:37;19.5;6.14;3.31;331;2030;29.5
02/01/2023;13:30:42;19.34;6.12;3.32;332;2030;29.34
02/01/2023;13:30:47;19.66;6.1;3.33;333;2030;29.66
02/01/2023;13:30:52;19.58;6.09;3.31;331;2020;29.58
02/01/2023;13:30:57;20.48;6.1;3.3;330;2010;30.48
02/01/2023;13:31:02;20.04;6.12;3.29;329;2010;30.04
02/01/2023;13:31:07;19.66;6.14;3.28;328;2010;29.66
02/01/2023;13:31:12;19.82;6.13;3.29;329;2020;29.82
02/01/2023;13:31:17;19.56;6.16;3.27;327;2010;29.56
02/01/2023;13:31:22;19.66;6.18;3.28;328;2030;29.66
02/01/2023;13:31:27;19.84;6.2;3.28;328;2030;29.84
02/01/2023;13:31:32;20.48;6.22;3.27;327;2030;30.48
02/01/2023;13:31:37;19.79;6.24;3.26;326;2030;29.79
02/01/2023;13:31:42;20.18;6.23;3.29;329;2050;30.18
02/01/2023;13:31:47;20.39;6.21;3.3;330;2050;30.39
02/01/2023;13:31:52;20.48;6.19;3.31;331;2050;30.48
02/01/2023;13:31:57;20.04;6.17;3.3;330;2040;30.04
02/01/2023;13:32:02;19.66;6.14;3.31;331;2030;29.66
02/01/2023;13:32:07;19.66;6.12;3.32;332;2030;29.66
02/01/2023;13:32:12;19.66;6.1;3.33;333;2030;29.66
02/01/2023;13:32:17;19.66;6.15;3.31;331;2030;29.66
02/01/2023;13:32:22;19.58;6.16;3.3;330;2030;29.58
02/01/2023;13:32:27;19.58;6.08;3.29;329;2000;29.58
02/01/2023;13:32:32;19.74;6.1;3.28;328;2000;29.74
02/01/2023;13:32:37;19.66;6.1;3.29;329;2010;29.66
02/01/2023;13:32:42;19.66;6.11;3.28;328;2000;29.66
02/01/2023;13:32:47;19.5;6.13;3.28;328;2010;29.5
02/01/2023;13:32:52;19.82;6.12;3.27;327;2000;29.82
02/01/2023;13:32:57;19.5;6.14;3.26;326;2000;29.5
02/01/2023;13:33:02;19.5;6.12;3.29;329;2010;29.5
02/01/2023;13:33:07;19.34;6.1;3.33;333;2030;29.34
02/01/2023;13:33:12;19.66;6.09;3.31;331;2010;29.66
02/01/2023;13:33:17;19.58;6.1;3.32;332;2020;29.58
02/01/2023;13:33:22;20.48;6.12;3.31;331;2030;30.48
02/01/2023;13:33:27;19.79;6.14;3.32;332;2040;29.79
02/01/2023;13:33:32;20.18;6.13;3.33;333;2040;30.18
02/01/2023;13:33:37;19.34;6.16;3.31;331;2040;29.34
02/01/2023;13:33:42;19.66;6.18;3.3;330;2040;29.66
02/01/2023;13:33:47;19.58;6.2;3.29;329;2040;29.58
02/01/2023;13:33:52;20.48;6.22;3.28;328;2040;30.48
02/01/2023;13:33:57;19.79;6.24;3.29;329;2050;29.79
02/01/2023;13:34:02;20.18;6.23;3.27;327;2040;30.18
02/01/2023;13:34:07;20.39;6.21;3.28;328;2040;30.39
02/01/2023;13:34:12;20.48;6.19;3.28;328;2030;30.48
02/01/2023;13:34:17;20.04;6.17;3.27;327;2020;30.04
02/01/2023;13:34:22;19.66;6.14;3.26;326;2000;29.66
02/01/2023;13:34:27;19.82;6.12;3.29;329;2010;29.82
02/01/2023;13:34:32;19.56;6.1;3.3;330;2010;29.56
02/01/2023;13:34:37;19.66;6.15;3.31;331;2040;29.66
02/01/2023;13:34:42;19.84;6.16;3.3;330;2030;29.84
02/01/2023;13:34:47;20.48;6.08;3.31;331;2010;30.48
02/01/2023;13:34:52;19.79;6.1;3.32;332;2030;29.79
02/01/2023;13:34:57;20.18;6.04;3.33;333;2010;30.18
02/01/2023;13:35:02;20.39;6.08;3.31;331;2010;30.39
02/01/2023;13:35:07;20.48;6.13;3.3;330;2020;30.48
02/01/2023;13:35:12;20.04;6.13;3.31;331;2030;30.04
02/01/2023;13:35:17;19.66;6.22;3.33;333;2070;29.66
02/01/2023;13:35:22;19.66;6.24;3.33;333;2080;29.66
02/01/2023;13:35:27;19.66;6.13;3.32;332;2040;29.66
02/01/2023;13:35:32;19.66;6.22;3.32;332;2070;29.66
02/01/2023;13:35:37;19.58;6.24;3.31;331;2070;29.58
02/01/2023;13:35:42;19.58;6.23;3.3;330;2060;29.58
02/01/2023;13:35:47;19.74;6.21;3.32;332;2060;29.74
02/01/2023;13:35:52;19.66;6.2;3.32;332;2060;29.66
02/01/2023;13:35:57;19.66;6.19;3.31;331;2050;29.66
02/01/2023;13:36:02;19.5;6.21;3.3;330;2050;29.5
02/01/2023;13:36:07;19.82;6.22;3.35;335;2080;29.82
02/01/2023;13:36:12;19.5;6.24;3.31;331;2070;29.5
02/01/2023;13:36:17;19.5;6.23;3.33;333;2070;29.5
02/01/2023;13:36:22;19.34;6.25;3.35;335;2090;29.34
02/01/2023;13:36:27;19.66;6.23;3.34;334;2080;29.66
02/01/2023;13:36:32;19.58;6.21;3.36;336;2090;29.58
02/01/2023;13:36:37;19.66;6.19;3.33;333;2060;29.66
02/01/2023;13:36:42;19.82;6.18;3.32;332;2060;29.82
02/01/2023;13:36:47;19.56;6.2;3.35;335;2070;29.56
02/01/2023;13:36:52;19.66;6.21;3.36;336;2090;29.66
02/01/2023;13:36:57;19.84;6.24;3.32;332;2070;29.84
02/01/2023;13:37:02;20.48;6.25;3.33;333;2080;30.48
02/01/2023;13:37:07;19.79;6.22;3.35;335;2080;29.79
02/01/2023;13:37:12;20.18;6.24;3.36;336;2100;30.18
02/01/2023;13:37:17;20.39;6.23;3.35;335;2090;30.39
02/01/2023;13:37:22;20.48;6.25;3.34;334;2090;30.48
02/01/2023;13:37:27;20.04;6.23;3.33;333;2080;30.04
02/01/2023;13:37:32;19.66;6.21;3.32;332;2070;29.66
02/01/2023;13:37:37;19.66;6.24;3.31;331;2060;29.66
02/01/2023;13:37:42;19.66;6.28;3.35;335;2100;29.66
02/01/2023;13:37:47;19.66;6.26;3.34;334;2090;29.66
02/01/2023;13:37:52;19.58;6.21;3.36;336;2090;29.58
02/01/2023;13:37:57;19.58;6.24;3.32;332;2070;29.58
02/01/2023;13:38:02;19.74;6.28;3.33;333;2090;29.74
02/01/2023;13:38:07;19.66;6.25;3.34;334;2090;29.66
02/01/2023;13:38:12;19.66;6.27;3.36;336;2100;29.66
02/01/2023;13:38:17;15.5;6.29;3.35;335;2110;25.5
02/01/2023;13:38:22;17.32;6.31;3.33;333;2100;27.32
02/01/2023;13:38:27;17;6.25;3.35;335;2090;27
02/01/2023;13:38:32;17;6.23;3.34;334;2080;27
02/01/2023;13:38:37;16.84;6.21;3.36;336;2090;26.84
02/01/2023;13:38:42;17.16;6.19;3.33;333;2060;27.16
02/01/2023;13:38:47;17.08;6.18;3.32;332;2050;27.08
02/01/2023;13:38:52;17.24;6.2;3.35;335;2080;27.24
02/01/2023;13:38:57;17.16;6.21;3.36;336;2090;27.16
02/01/2023;13:39:02;17.16;6.24;3.32;332;2070;27.16
02/01/2023;13:39:07;17.89;6.25;3.33;333;2080;27.89
02/01/2023;13:39:12;17.06;6.22;3.35;335;2080;27.06
02/01/2023;13:39:17;17.16;6.24;3.36;336;2100;27.16
02/01/2023;13:39:22;17.34;6.23;3.35;335;2090;27.34
02/01/2023;13:39:27;17.98;6.25;3.34;334;2090;27.98
02/01/2023;13:39:32;17.29;6.23;3.33;333;2070;27.29
02/01/2023;13:39:37;17.68;6.21;3.32;332;2060;27.68
02/01/2023;13:39:42;17.89;6.24;3.31;331;2060;27.89
02/01/2023;13:39:47;17.98;6.28;3.35;335;2100;27.98
02/01/2023;13:39:52;17.54;6.26;3.34;334;2090;27.54
02/01/2023;13:39:57;17.16;6.21;3.36;336;2090;27.16
02/01/2023;13:40:02;17.16;6.24;3.32;332;2070;27.16
02/01/2023;13:40:07;17.16;6.28;3.33;333;2090;27.16
02/01/2023;13:40:12;17.16;6.25;3.34;334;2090;27.16
02/01/2023;13:40:17;17.08;6.27;3.36;336;2110;27.08
02/01/2023;13:40:22;17.08;6.29;3.35;335;2110;27.08
02/01/2023;13:40:27;17.24;6.31;3.36;336;2120;27.24
02/01/2023;13:40:32;17.16;6.23;3.36;336;2100;27.16
02/01/2023;13:40:37;17.16;6.21;3.37;337;2100;27.16
02/01/2023;13:40:42;17.89;6.24;3.35;335;2090;27.89
02/01/2023;13:40:47;17.98;6.28;3.32;332;2080;27.98
02/01/2023;13:40:52;17.54;6.26;3.33;333;2080;27.54
02/01/2023;13:40:57;17.16;6.21;3.36;336;2090;27.16
02/01/2023;13:41:02;17.16;6.24;3.35;335;2090;27.16
02/01/2023;13:41:07;17.16;6.28;3.32;332;2080;27.16
02/01/2023;13:41:12;17.16;6.25;3.33;333;2080;27.16
02/01/2023;13:41:17;17.08;6.27;3.35;335;2100;27.08
02/01/2023;13:41:22;17.08;6.29;3.37;337;2120;27.08
02/01/2023;13:41:27;17.24;6.31;3.36;336;2120;27.24
02/01/2023;13:41:32;17.16;6.02;3.34;334;2010;27.16
02/01/2023;13:41:37;17.16;6.02;3.33;333;2000;27.16
02/01/2023;13:41:42;17;6.04;3.32;332;2000;27
02/01/2023;13:41:47;17.32;6.05;3.31;331;2000;27.32
02/01/2023;13:41:52;17;6.09;3.35;335;2040;27
02/01/2023;13:41:57;17;6.1;3.34;334;2040;27
02/01/2023;13:42:02;16.84;6.12;3.36;336;2060;26.84
02/01/2023;13:42:07;17.16;6.14;3.34;334;2050;27.16
02/01/2023;13:42:12;17.08;6.13;3.32;332;2030;27.08
02/01/2023;13:42:17;17.98;6.14;3.31;331;2030;27.98
02/01/2023;13:42:22;17.29;6.18;3.34;334;2060;27.29
02/01/2023;13:42:27;17.68;6.17;3.36;336;2070;27.68
02/01/2023;13:42:32;17.89;6.14;3.35;335;2060;27.89
02/01/2023;13:42:37;17.98;6.2;3.36;336;2080;27.98
02/01/2023;13:42:42;17.54;6.14;3.36;336;2060;27.54
02/01/2023;13:42:47;17.16;6.16;3.33;333;2050;27.16
02/01/2023;13:42:52;17.16;6.04;3.35;335;2020;27.16
02/01/2023;13:42:57;17.16;6.12;3.32;332;2030;27.16
02/01/2023;13:43:02;17.16;6.14;3.33;333;2040;27.16
02/01/2023;13:43:07;17.32;6.04;3.36;336;2030;27.32
02/01/2023;13:43:12;17.06;6.04;3.35;335;2020;27.06
